No,Height,Weight,Score,Margin,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hitouts,Tackles,Rebound50s,Inside50s,Clearances,Clangers,FreesFor,FreesAgainst,ContendedPossessions,UncontendedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,RankPercent
0,0.204545454545455,0.196078431372549,0.535192563081009,0.114669277024192,0.479629109300365,0.548352242031334,0.341436464088398,0.330161750713606,0.25297619047619,0.353191489361702,0.001194743130227,0.547680412371134,0.147335423197492,0.487730061349693,0.209821428571429,0.553990610328639,0.289156626506024,0.385,0.301681503461919,0.511552680221811,0.02390438247012,0.133507853403141,0.091611479028698,0,0.360655737704918,82.5591397849462
1,0.295454545454545,0.156862745098039,0.561310314298362,0.323730946720738,0.602978364709188,0.647757968665586,0.395580110497238,0.451474785918173,0.130952380952381,0.204255319148936,0,0.452319587628866,0.247648902821317,0.547546012269939,0.322544642857143,0.488262910798122,0.16566265060241,0.31,0.353610286844708,0.658502772643253,0.02390438247012,0.086387434554974,0.072847682119205,0,0.336065573770492,83.2765957446808
2,0.363636363636364,0.254901960784314,0.408145196989819,0.504265137742973,0.371171677437482,0.394381415451107,0.316022099447514,0.282112274024738,0.077380952380952,0.153191489361702,0,0.189432989690722,0.141065830721003,0.306748466257669,0.118303571428571,0.345070422535211,0.207831325301205,0.205,0.197329376854599,0.429297597042514,0.047808764940239,0.089005235602094,0.070640176600442,0.125,0.311475409836066,76.9193548387097
3,0.545454545454545,0.549019607843137,0.181201121440165,0.277723395329325,0.15060410227592,0.182063749324689,0.12707182320442,0.095623215984777,0.035714285714286,0.034042553191489,0.000238948626045,0.070876288659794,0.169278996865204,0.118098159509202,0.025669642857143,0.157276995305164,0.021084337349398,0.08,0.060336300692384,0.172828096118299,0.01593625498008,0.010471204188482,0.054083885209713,0,0.032786885245902,72
4,0.454545454545455,0.294117647058824,0.054301313265457,0.489861557824081,0.017420623770722,0.02215018908698,0.008839779005525,0.010941960038059,0.00297619047619,0,0,0.018041237113402,0.010971786833856,0.013803680981595,0.005580357142857,0.025821596244132,0.012048192771084,0.015,0.010385756676558,0.019870609981516,0.00398406374502,0,0.009933774834437,0,0.016393442622951,64.5714285714286
5,0.386363636363636,0.333333333333333,0.2008263243323,0.360928541462732,0.11295307670694,0.117233927606699,0.160220994475138,0.088962892483349,0.056547619047619,0.076595744680851,0,0.105670103092784,0.042319749216301,0.064417177914111,0.014508928571429,0.152582159624413,0.069277108433735,0.155,0.083580613254204,0.113216266173752,0.119521912350598,0.068062827225131,0.086092715231788,0,0.016393442622951,85.4411764705882
6,0.477272727272727,0.411764705882353,0.110225763612218,0.469584673472242,0.058724360775499,0.061048082117774,0.07292817679558,0.046622264509991,0,0.012765957446809,0,0.07860824742268,0.056426332288401,0.007668711656442,0.010044642857143,0.065727699530517,0.015060240963856,0.06,0.030168150346192,0.059611829944547,0.00796812749004,0.010471204188482,0.033112582781457,0,0.008196721311475,80.5
7,0.477272727272727,0.431372549019608,0.518518518518519,0.594042791218012,0.340826074740096,0.363047001620746,0.296132596685083,0.258325404376784,0.095238095238095,0.14468085106383,0.005495818399044,0.311855670103093,0.126959247648903,0.245398773006135,0.162946428571429,0.481220657276995,0.174698795180723,0.545,0.217606330365974,0.348890942698706,0.115537848605578,0.096858638743456,0.093818984547461,0,0.147540983606557,86.9506172839506
8,0.545454545454545,0.509803921568627,0.443042644237863,0.467347224164453,0.521775779713403,0.49216639654241,0.325966850828729,0.450999048525214,0.154761904761905,0.14468085106383,0.007407407407407,0.371134020618557,0.142633228840125,0.384969325153374,0.441964285714286,0.401408450704225,0.237951807228916,0.27,0.413946587537092,0.481515711645102,0.095617529880478,0.083769633507854,0.109271523178808,0,0.483606557377049,82.8529411764706
9,0.159090909090909,0.156862745098039,0.007673011657075,0.474339253251294,0.000561955605507,0.000540248514317,0.001104972375691,0.001427212178877,0,0,0,0.002577319587629,0,0,0.001116071428571,0,0,0,0.000494559841741,0.001386321626617,0,0,0,0,0,26
10,0.75,0.745098039215686,0.444223107569721,0.330583135225842,0.224782242202866,0.248514316585629,0.282872928176796,0.162702188392008,0.351190476190476,0.225531914893617,0.08363201911589,0.177835051546392,0.056426332288401,0.184049079754601,0.108258928571429,0.363849765258216,0.310240963855422,0.405,0.26162215628091,0.134935304990758,0.422310756972112,0.31151832460733,0.166666666666667,0,0.229508196721311,82.986301369863
11,0.772727272727273,0.647058823529412,0.142467168363583,0.307089917494057,0.058162405169992,0.064289573203674,0.074033149171271,0.042816365366318,0.032738095238095,0.017021276595745,0.103464755077658,0.07860824742268,0.025078369905956,0.05521472392638,0.050223214285714,0.126760563380282,0.072289156626506,0.185,0.06379821958457,0.040665434380776,0.127490039840637,0.028795811518325,0.084988962472406,0,0.024590163934426,70.4333333333333
12,0.522727272727273,0.372549019607843,0.468570163789287,0.281359250454482,0.340826074740096,0.467855213398163,0.374585635359116,0.166032350142721,0.026785714285714,0.072340425531915,0.000955794504182,0.269329896907216,0.474921630094044,0.233128834355828,0.068080357142857,0.384976525821596,0.174698795180723,0.17,0.179525222551929,0.337338262476895,0.103585657370518,0.018324607329843,0.247240618101545,0.25,0.10655737704918,80.1282051282051
